Age,AvgInteract,StdyHour,BffTime,HobbyHour,SleepHour,Gender,AcademicLevel
31,20,7,6,7,7,Female,Postgraduates
23,30,12,8,4,8,Male,Pre-U
30,39,16,4,4,8,Female,Degree
17,38,7,5,6,9,Male,Degree
23,21,8,6,8,8,Female,High school
37,20,6,6,7,8,Male,Pre-U
18,28,10,7,4,6,Male,Degree
33,38,9,7,6,7,Male,Degree
19,38,4,6,7,6,Male,Degree
24,29,13,5,9,8,Male,Degree
21,33,7,7,8,10,Female,Degree
21,36,5,7,7,7,Female,Degree
27,29,9,7,8,3,Female,Degree
23,28,11,4,5,7,Male,Pre-U
30,31,7,5,3,8,Female,Degree
20,45,13,5,6,3,Female,Degree
21,31,8,7,9,6,Male,Degree
27,19,12,4,7,5,Female,Degree
18,20,10,4,8,6,Female,Degree
22,36,14,6,7,7,Male,Degree
28,28,8,5,3,8,Female,Degree
28,10,7,7,8,9,Female,Pre-U
24,38,7,6,10,4,Female,Degree
27,33,10,4,5,3,Male,Degree
25,3,5,4,7,6,Female,Degree
28,36,12,6,10,8,Male,Pre-U
21,42,9,7,8,6,Male,Degree
21,39,10,4,5,7,Female,High school
17,26,8,4,6,8,Female,Degree
17,38,4,6,8,9,Female,Degree
33,37,10,4,6,9,Female,Degree
29,17,11,7,2,5,Female,High school
29,23,11,6,6,5,Male,Pre-U
23,29,11,6,7,7,Male,Degree
24,25,14,7,8,8,Female,Degree
27,27,6,5,5,7,Male,Degree
21,25,11,7,6,7,Male,High school
21,35,14,5,7,9,Female,Degree
20,40,7,6,6,9,Male,High school
31,28,3,7,10,8,Male,Degree
21,29,9,8,7,7,Male,Degree
21,37,7,5,8,9,Female,Pre-U
27,37,8,5,8,8,Male,Degree
24,25,10,5,5,6,Female,Degree
25,16,9,5,6,5,Male,Degree
32,31,12,7,4,9,Female,Degree
33,29,12,6,7,4,Male,Degree
21,33,5,5,6,6,Female,Degree
22,19,11,5,7,8,Male,Pre-U
28,39,9,4,6,4,Male,Degree
28,40,11,6,5,9,Male,Degree
26,20,11,6,3,10,Male,Pre-U
23,31,7,5,7,8,Female,High school
22,38,9,5,9,7,Male,Degree
20,35,7,5,10,3,Female,Pre-U
17,50,9,6,5,5,Female,Degree
24,30,13,6,9,5,Male,Pre-U
25,30,12,5,10,5,Female,Degree
27,28,16,5,6,5,Male,Pre-U
28,34,12,6,7,7,Female,Pre-U
26,22,11,6,6,7,Female,Degree
26,44,9,5,5,10,Male,Degree
28,28,13,5,2,3,Male,Degree
24,42,1,5,7,4,Male,Degree
27,36,8,6,7,10,Male,Pre-U
24,20,11,6,6,4,Female,Pre-U
20,30,11,6,10,7,Male,Degree
20,38,6,6,7,5,Male,Degree
19,31,6,6,1,7,Female,Degree
26,43,9,5,8,5,Male,High school
17,17,13,5,5,4,Female,Degree
20,39,3,6,8,6,Male,Postgraduates
24,13,14,6,4,3,Female,Pre-U
29,11,5,6,7,6,Female,High school
17,23,11,5,8,7,Male,Degree
17,17,8,7,4,7,Female,High school
33,17,1,5,10,7,Male,Pre-U
26,25,9,7,8,8,Female,Degree
32,38,11,6,6,6,Female,Pre-U
24,27,9,6,8,6,Female,Degree
26,40,10,5,5,7,Male,Degree
28,21,11,6,2,8,Male,Degree
24,24,3,4,5,5,Female,Pre-U
33,50,9,7,5,7,Male,High school
21,35,5,5,4,5,Male,Pre-U
20,34,8,7,4,9,Male,Pre-U
27,40,9,6,6,8,Male,Degree
28,43,6,6,7,6,Female,Degree
20,48,12,6,6,6,Male,Degree
25,33,8,6,10,9,Female,Degree
28,24,10,5,8,8,Female,Degree
22,18,16,4,8,8,Female,Degree
26,40,8,7,7,7,Female,High school
19,28,5,6,9,10,Female,High school
23,20,14,5,6,10,Female,Degree
17,29,9,5,10,10,Male,High school
24,45,14,4,3,7,Female,Degree
27,38,16,4,7,10,Male,Pre-U
26,22,11,5,9,5,Male,High school
33,27,9,5,7,6,Female,Degree
25,27,11,5,9,7,Female,High school
30,45,10,6,8,9,Male,Degree
20,40,14,5,4,4,Male,Degree
23,19,7,5,8,6,Female,Degree
21,21,8,5,5,6,Female,Degree
23,29,2,5,7,7,Male,Degree
18,44,13,6,7,6,Male,Degree
21,17,7,7,6,7,Male,Degree
26,24,14,6,7,6,Female,High school
19,42,9,5,10,7,Male,High school
31,14,1,7,3,9,Male,Degree
28,43,8,6,6,10,Male,Degree
24,40,10,5,5,5,Male,Degree
30,30,9,5,6,6,Female,Degree
29,31,4,4,9,6,Female,Postgraduates
21,20,11,5,7,3,Female,Degree
25,25,7,6,7,7,Female,Degree
18,21,12,6,4,7,Female,Degree
31,18,11,5,5,7,Male,Degree
34,24,8,5,10,8,Female,Degree
27,20,12,6,9,10,Male,Degree
28,50,13,7,6,8,Female,Degree
32,44,12,5,5,4,Male,Degree
25,12,11,5,3,3,Female,Degree
24,36,8,4,5,8,Male,Degree
34,35,12,4,9,8,Male,Postgraduates
21,15,11,6,7,3,Female,Degree
29,28,14,5,7,7,Female,Degree
26,25,15,5,5,4,Male,Degree
27,33,13,5,7,7,Female,Degree
19,23,9,7,7,7,Female,Pre-U
17,30,9,4,6,3,Female,Degree
24,15,10,5,1,4,Female,Degree
30,33,13,6,7,4,Male,Pre-U
21,32,12,5,8,4,Female,Postgraduates
21,26,9,8,6,9,Male,Pre-U
26,47,10,5,6,5,Female,High school
19,35,7,5,8,6,Male,Degree
30,39,6,6,7,9,Female,Degree
20,33,13,7,5,3,Female,High school
24,27,11,3,6,8,Female,Degree
26,37,12,5,3,5,Female,Pre-U
19,45,9,7,8,6,Female,Degree
19,27,7,7,10,6,Male,High school
21,25,11,6,5,10,Female,Degree
31,38,11,6,10,7,Female,Degree
17,27,9,6,8,7,Female,Degree
17,36,16,6,6,6,Female,Degree
26,47,6,6,8,6,Male,Degree
21,32,13,7,8,9,Male,Degree
22,36,12,5,7,6,Male,Postgraduates
23,26,7,5,6,6,Female,Degree
20,50,11,4,6,6,Female,Degree
21,27,12,5,9,8,Male,Degree
34,42,13,5,8,3,Female,Pre-U
28,48,11,7,9,6,Male,Degree
21,38,11,6,5,4,Female,Degree
17,20,9,4,7,5,Female,Degree
23,30,14,5,8,6,Female,Degree
26,42,5,6,8,3,Male,Degree
28,41,11,6,5,7,Male,Degree
22,46,4,6,4,9,Female,Degree
32,13,6,7,6,7,Male,Degree
20,33,4,6,5,4,Male,Degree
27,33,13,5,5,4,Female,Postgraduates
17,23,5,6,7,10,Male,Degree
22,5,7,6,8,4,Male,Degree
33,26,7,4,9,8,Male,Degree
24,32,9,7,6,4,Female,Degree
29,39,7,5,7,10,Female,High school
22,23,6,6,4,10,Male,Degree
25,28,9,5,6,7,Female,Degree
33,33,15,6,5,9,Male,Degree
17,37,10,6,2,7,Male,Degree
19,26,11,7,6,6,Female,Degree
18,34,13,4,6,6,Male,High school
22,39,5,6,8,8,Female,High school
18,29,8,4,5,7,Female,High school
17,20,13,6,7,7,Male,Degree
24,47,7,5,6,5,Male,Degree
17,42,10,6,7,6,Male,Degree
29,21,13,7,9,8,Female,Degree
26,31,11,5,6,8,Male,Pre-U
18,46,9,6,4,5,Female,Degree
28,13,11,6,6,6,Male,High school
26,41,7,5,3,3,Female,Degree
35,22,9,4,7,6,Male,High school
29,42,11,5,6,6,Male,Degree
27,27,11,7,5,5,Male,Degree
23,38,11,6,4,8,Female,Degree
25,30,11,6,6,3,Female,High school
30,11,10,6,5,7,Male,Degree
21,17,8,5,8,7,Male,Degree
20,24,10,6,8,5,Male,Pre-U
29,36,11,5,7,10,Male,Degree
25,39,4,6,8,10,Male,Degree
21,32,4,6,8,6,Female,Degree
28,23,13,6,8,6,Male,Degree
20,19,10,6,10,5,Female,Degree
23,22,11,4,4,7,Male,High school
23,33,3,6,7,7,Female,Degree
23,47,9,5,6,6,Male,Pre-U
17,29,9,5,6,5,Male,High school
30,16,7,9,4,6,Female,Postgraduates
25,28,10,6,8,6,Female,Pre-U
17,19,9,6,10,5,Male,Degree
30,24,10,6,2,5,Female,Degree
19,35,8,5,7,7,Female,Degree
35,41,12,5,10,8,Male,Degree
21,35,14,5,5,9,Female,Degree
23,22,5,5,7,6,Male,Degree
24,21,14,6,4,10,Male,Degree
22,32,9,5,6,4,Male,Degree
34,15,12,5,8,7,Male,Degree
26,30,4,7,10,4,Male,Pre-U
22,31,10,7,6,4,Female,Degree
32,24,13,5,6,5,Female,Degree
36,24,5,5,7,6,Male,Postgraduates
17,37,5,5,6,6,Male,High school
17,35,13,5,8,6,Male,Pre-U
22,23,13,6,4,10,Male,Degree
26,35,10,5,9,8,Male,Degree
34,8,11,6,6,6,Male,Degree
29,46,9,5,7,3,Male,High school
26,39,7,5,3,8,Female,Degree
21,44,7,6,3,4,Female,Pre-U
17,42,14,5,7,7,Male,High school
27,19,10,5,10,7,Male,Degree
27,17,10,6,5,3,Female,Degree
20,19,8,5,7,9,Male,Degree
33,38,10,6,8,8,Male,Degree
27,36,4,6,3,6,Female,Degree
28,28,9,5,8,6,Female,Degree
23,43,11,6,6,9,Female,Postgraduates
22,41,5,5,7,4,Female,Degree
25,35,13,6,3,6,Female,Degree
23,18,6,5,6,5,Male,High school
29,24,10,7,6,4,Male,High school
25,26,10,4,10,4,Female,Degree
27,34,8,6,5,6,Male,Degree
26,24,8,5,3,6,Female,Degree
21,33,9,6,7,5,Male,Degree
28,50,10,7,5,5,Female,Degree
26,32,13,6,9,6,Male,High school
21,36,1,5,7,6,Male,Degree
19,26,8,6,6,6,Female,Degree
18,30,8,5,6,6,Female,Pre-U
17,25,11,6,9,9,Male,Pre-U
28,26,10,5,6,6,Female,Degree
29,10,4,5,10,3,Male,High school
27,37,9,7,6,10,Male,Pre-U
27,25,12,5,6,3,Male,Degree
30,22,6,6,6,3,Female,Degree
31,29,4,6,6,8,Male,Degree
25,39,11,5,6,3,Male,Degree
29,18,8,5,7,5,Female,Degree
29,41,5,7,6,6,Female,Degree
17,8,6,6,7,6,Male,Degree
23,29,10,5,7,6,Female,Postgraduates
20,14,8,4,9,6,Male,Degree
24,39,12,6,8,5,Male,Pre-U
27,23,14,6,5,8,Female,Degree
27,19,10,7,4,8,Female,Degree
21,26,16,7,8,9,Male,High school
25,31,9,5,7,5,Female,Degree
29,26,6,4,5,10,Male,Degree
27,26,7,3,8,6,Female,Degree
28,23,7,5,10,5,Female,Postgraduates
27,37,10,7,3,6,Male,Degree
35,12,7,5,5,7,Male,Postgraduates
26,3,14,6,6,7,Female,Degree
17,14,12,6,3,4,Female,Degree
22,27,7,6,4,10,Male,Pre-U
28,29,7,6,6,5,Female,Degree
31,20,8,5,9,7,Male,Degree
22,26,9,7,7,7,Female,Pre-U
24,33,6,6,5,8,Male,Degree
25,31,11,5,5,6,Male,Degree
17,36,8,5,9,8,Male,Degree
29,23,9,5,10,5,Female,Postgraduates
24,33,7,3,8,3,Female,High school
27,25,10,5,10,9,Male,High school
18,21,10,5,5,8,Female,Degree
38,13,11,5,2,9,Female,Degree
21,40,9,5,4,9,Male,Degree
18,41,14,5,4,3,Female,Pre-U
39,22,10,5,4,3,Female,Degree
20,44,4,5,7,5,Female,Degree
32,21,13,6,3,8,Male,Degree
26,24,12,5,8,9,Female,Degree
30,28,6,5,7,4,Female,High school
27,42,2,5,7,6,Female,Degree
21,21,13,5,7,10,Male,Degree
32,27,7,6,4,9,Female,High school
33,33,11,5,5,9,Male,High school
22,24,14,5,9,7,Female,Pre-U
27,27,11,7,7,7,Male,High school
21,32,11,6,5,5,Male,Degree
27,16,13,5,2,7,Male,Pre-U
18,20,8,5,7,10,Male,Degree
17,16,10,6,5,9,Male,Degree
23,31,16,5,6,6,Male,Degree
18,43,13,6,2,6,Female,High school
21,35,8,4,6,6,Female,Degree
30,24,12,5,8,5,Female,Degree
25,8,8,5,9,8,Female,Degree
21,32,12,5,5,7,Female,Degree
25,49,13,6,5,8,Female,High school
25,24,12,7,6,3,Female,Degree
29,36,10,6,5,9,Female,High school
24,31,9,6,7,7,Male,High school
24,19,12,6,6,8,Female,Degree
26,38,5,7,7,7,Female,Degree
17,26,12,4,5,9,Female,Degree
23,28,8,5,5,7,Female,Degree
18,16,13,5,4,6,Male,Degree
24,41,12,5,8,9,Female,Degree
25,24,5,4,6,3,Male,High school
19,15,13,5,4,8,Male,Degree
20,35,15,4,10,8,Female,Pre-U
21,23,11,6,5,5,Female,High school
31,29,13,7,6,6,Male,Degree
24,26,11,4,7,9,Female,Degree
23,49,5,6,10,7,Male,Pre-U
23,32,7,5,4,8,Female,Pre-U
32,38,11,5,6,7,Female,Degree
23,46,8,4,10,8,Female,Degree
23,30,7,6,7,7,Male,High school
32,43,9,6,7,7,Female,Degree
24,33,8,5,6,3,Male,Degree
27,29,6,6,8,6,Male,Degree
26,35,7,7,6,4,Male,Degree
28,30,2,4,8,8,Male,Pre-U
24,39,8,6,7,5,Female,Degree
17,34,10,5,6,10,Male,Degree
22,41,8,5,4,9,Female,Degree
29,21,5,4,7,5,Female,Degree
37,42,8,5,8,4,Male,High school
20,22,7,6,7,5,Female,Degree
28,39,10,7,5,7,Female,Degree
29,40,12,6,5,7,Female,Degree
19,20,4,5,4,9,Male,Degree
17,39,7,6,8,6,Male,Degree
35,25,14,7,5,8,Male,High school
22,41,10,5,8,4,Female,Degree
17,41,2,7,7,7,Female,Degree
24,40,11,7,7,5,Male,Degree
22,43,7,5,8,7,Female,Pre-U
23,28,9,3,3,10,Male,Degree
30,35,8,6,7,3,Female,High school
30,33,8,5,6,6,Male,Degree
27,22,6,7,4,3,Male,Degree
25,20,12,4,6,5,Female,Degree
28,16,10,5,5,8,Male,Degree
22,45,8,5,6,6,Female,Degree
34,20,11,7,3,8,Female,Degree
19,18,16,4,7,6,Male,Degree
25,17,11,4,4,7,Female,Pre-U
35,47,7,5,6,3,Female,Degree
27,30,3,6,6,4,Male,Degree
17,25,6,7,8,3,Male,Degree
20,21,9,7,6,8,Male,Postgraduates
25,37,10,7,6,5,Male,High school
22,29,6,6,4,5,Female,Degree
26,31,11,4,5,8,Male,Degree
35,36,8,5,2,4,Male,Degree
23,39,12,6,8,10,Male,High school
27,31,11,5,10,8,Male,Degree
32,22,9,5,5,6,Male,Degree
31,29,10,5,6,10,Female,Degree
32,27,15,7,8,9,Male,Degree
29,44,9,5,7,10,Male,Degree
27,33,8,6,8,8,Male,Degree
20,3,10,5,7,6,Female,Degree
21,32,7,7,10,3,Male,Pre-U
22,29,6,6,2,6,Female,Degree
27,40,8,7,10,5,Female,Degree
23,34,11,6,3,7,Male,Pre-U
21,27,12,7,8,4,Male,Postgraduates
20,20,7,5,6,9,Female,High school
23,28,10,6,8,9,Male,Degree
22,37,14,5,9,7,Male,Degree
21,35,6,5,8,6,Male,Pre-U
19,17,13,4,7,10,Male,Degree
26,32,5,6,6,6,Male,Pre-U
21,36,8,5,4,7,Female,Degree
21,24,8,6,6,7,Female,Degree
17,39,12,5,5,5,Male,Degree
28,25,6,6,8,5,Male,Degree
29,50,9,5,10,3,Female,Degree
28,39,15,6,5,9,Female,Degree
22,30,12,5,7,5,Male,Degree
25,43,11,4,9,4,Male,Pre-U
31,47,14,6,5,5,Female,Degree
23,26,13,5,6,9,Female,Degree
29,50,10,6,6,7,Female,Degree
21,47,10,5,7,8,Female,High school
25,30,6,7,5,5,Male,Degree
19,19,6,5,6,8,Male,Degree
17,35,8,6,5,6,Male,Degree
30,3,16,5,7,7,Female,Degree
19,38,10,4,7,7,Female,Degree
22,15,9,6,10,6,Male,High school
18,35,14,6,8,8,Male,Postgraduates
26,50,5,4,8,4,Female,Degree
22,29,13,5,7,3,Female,Degree
27,19,11,5,5,8,Male,Degree
26,21,8,7,6,5,Male,Degree
29,26,7,5,10,6,Male,Degree
21,36,10,5,6,6,Female,Degree
30,21,7,5,5,10,Female,High school
17,34,11,4,10,8,Male,Degree
24,21,8,5,5,7,Female,Degree
28,50,13,6,10,5,Female,Pre-U
29,28,5,5,8,7,Male,Degree
30,23,7,6,6,8,Male,Degree
21,29,8,6,6,9,Female,Degree
33,24,8,4,8,8,Male,Pre-U
25,33,15,5,9,7,Female,Degree
25,31,12,5,9,9,Male,High school
23,37,4,8,5,7,Male,Degree
31,49,13,4,6,8,Male,High school
20,44,12,6,5,6,Male,Degree
27,23,7,7,7,9,Male,Degree
24,23,13,5,6,4,Male,High school
24,24,11,5,1,7,Female,High school
31,24,5,8,6,10,Male,Pre-U
20,17,14,4,10,7,Male,Degree
18,25,11,5,5,5,Female,High school
19,19,8,6,4,5,Female,Degree
27,44,10,7,7,7,Male,Degree
26,34,10,6,7,3,Female,Degree
28,23,16,6,10,9,Male,Degree
17,19,10,6,7,3,Male,High school
19,32,13,5,7,6,Female,High school
25,33,13,5,10,9,Male,Degree
38,39,12,5,6,6,Female,High school
24,33,7,6,10,6,Female,Pre-U
35,18,7,4,9,8,Male,High school
25,22,10,5,5,6,Female,High school
28,50,13,4,2,7,Female,High school
24,28,10,5,8,5,Male,Degree
32,13,10,7,5,4,Male,Pre-U
31,18,11,4,7,3,Female,Pre-U
25,37,8,3,6,7,Female,Degree
26,24,13,7,4,3,Male,Degree
27,37,11,6,7,5,Male,Degree
26,27,11,4,5,10,Female,High school
31,37,10,8,2,10,Female,Degree
22,21,7,5,7,5,Female,Degree
33,19,9,7,6,5,Male,High school
25,24,7,5,6,7,Female,Degree
21,36,8,6,4,7,Female,Degree
33,34,9,5,6,9,Male,Degree
26,22,8,6,7,5,Female,High school
30,12,4,6,9,7,Female,Degree
21,43,13,6,5,8,Male,Pre-U
17,40,2,5,6,5,Female,Degree
30,22,10,5,6,5,Female,Degree
18,47,5,5,5,9,Female,Degree
18,26,15,4,6,6,Female,High school
18,33,9,4,2,8,Male,Degree
17,24,9,6,9,6,Male,Degree
24,19,7,5,6,8,Female,Degree
27,31,11,6,7,5,Male,Degree
30,27,13,3,7,6,Male,Degree
23,39,6,6,7,10,Female,Degree
24,29,12,5,10,4,Female,Degree
26,17,7,6,9,7,Female,Degree
24,21,13,5,5,7,Female,Degree
20,42,10,5,10,8,Female,Degree
23,33,8,4,8,6,Female,High school
23,35,16,7,5,8,Female,Degree
23,30,7,5,5,5,Female,High school
22,27,9,5,5,5,Male,Degree
20,41,14,6,6,4,Male,Degree
34,50,7,4,7,6,Male,Degree
22,18,10,6,8,5,Male,High school
25,31,12,6,4,6,Female,Degree
29,31,11,6,6,8,Male,Degree
27,21,10,7,9,8,Female,High school
32,24,11,5,10,5,Male,Degree
25,22,8,5,7,5,Male,Degree
28,27,10,5,10,5,Female,Degree
29,33,8,6,8,6,Female,High school
27,38,7,6,7,5,Male,Degree
26,33,14,4,8,7,Female,Pre-U
28,24,9,5,5,6,Female,Degree
18,32,12,6,2,7,Female,Degree
21,13,8,7,7,10,Male,High school
31,35,10,7,9,8,Female,Degree
19,45,9,4,3,8,Male,Degree
22,33,10,5,5,3,Female,Postgraduates
25,38,10,6,6,4,Female,Degree
18,40,8,6,8,7,Female,Degree
28,22,10,5,6,9,Female,Degree
17,31,3,5,8,3,Male,Degree
19,11,11,6,9,5,Male,Degree
26,36,8,5,8,7,Female,Postgraduates
28,43,13,6,3,10,Female,Degree
31,36,11,6,7,9,Female,Degree
21,30,11,5,10,5,Male,Degree
27,22,10,5,8,5,Male,Degree
25,48,14,8,3,6,Female,Degree
28,45,10,6,6,8,Male,High school
18,34,8,6,8,7,Female,Degree
33,33,12,6,4,9,Female,Degree
29,20,16,5,8,6,Male,Degree
25,20,6,6,5,5,Male,Pre-U
22,37,13,3,7,8,Male,Degree
21,21,8,7,10,5,Female,Postgraduates
19,22,9,6,10,7,Male,Degree
17,10,11,5,9,9,Female,Degree
21,23,11,5,6,9,Female,Degree
21,38,6,3,6,6,Male,Degree
28,25,7,6,9,8,Male,Degree
23,50,15,5,6,8,Male,Pre-U
24,28,9,5,4,6,Male,Degree
28,21,7,4,2,8,Male,Degree
29,38,14,4,8,9,Male,Degree
29,50,13,7,2,7,Female,Pre-U
24,35,14,7,7,10,Male,Degree
23,11,10,7,9,8,Female,High school
26,46,9,6,5,7,Male,Degree
28,25,9,6,8,9,Female,Degree
30,37,6,4,7,8,Female,Degree
25,23,12,6,7,5,Male,Degree
37,24,11,7,7,6,Female,Degree
22,41,7,6,5,4,Female,Degree
22,41,9,7,8,8,Female,Pre-U
22,26,12,6,3,8,Female,Degree
17,37,11,6,5,5,Female,Degree
22,13,9,6,8,4,Female,Degree
23,34,9,6,5,8,Male,Degree
17,34,16,5,8,10,Female,Degree
30,32,8,6,6,8,Female,Degree
25,17,12,8,7,6,Female,Degree
22,34,14,7,7,3,Male,Degree
20,31,7,5,6,7,Male,Degree
28,32,8,7,8,8,Male,Degree
31,33,10,7,6,6,Male,Degree
25,11,13,5,8,8,Female,Degree
32,23,16,5,8,5,Female,Degree
20,18,12,8,7,4,Female,Pre-U
30,32,8,8,8,7,Female,Degree
30,15,11,5,7,4,Male,Degree
26,14,11,5,7,4,Male,Degree
22,31,5,5,6,5,Male,Degree
19,28,14,4,5,9,Male,Degree
30,31,10,5,6,10,Female,Degree
21,26,7,5,4,9,Female,Degree
30,32,8,5,5,7,Female,Pre-U
25,48,9,5,8,5,Female,Degree
25,18,1,5,8,5,Female,Degree
24,25,8,5,9,7,Male,Degree
17,36,12,6,6,9,Female,Degree
17,28,15,6,6,6,Male,Degree
31,28,11,5,9,5,Male,Degree
26,19,12,5,6,5,Male,Pre-U
22,15,7,5,10,7,Female,Degree
24,18,9,4,7,9,Female,Pre-U
21,37,10,5,7,10,Female,High school
18,21,10,5,10,6,Male,Degree
26,34,4,6,5,5,Female,High school
26,24,12,4,7,8,Male,High school
22,30,8,5,5,5,Female,Degree
23,50,11,6,9,6,Male,Degree
17,37,4,6,6,3,Female,Degree
30,22,11,7,3,8,Female,High school
29,38,13,4,7,5,Female,Postgraduates
20,22,9,5,5,3,Female,Degree
22,29,7,7,10,4,Male,Degree
22,30,14,6,6,6,Male,Degree
34,18,11,5,7,9,Male,High school
25,30,11,6,7,8,Female,Degree
29,33,12,5,10,3,Female,Degree
17,25,16,2,8,7,Male,Degree
37,25,9,7,4,7,Male,Degree
23,20,7,5,7,8,Male,Pre-U
28,5,12,6,4,7,Female,High school
32,33,5,6,8,10,Female,Degree
31,30,12,4,3,3,Female,Degree
27,14,10,5,9,4,Female,Pre-U
34,47,5,6,5,3,Female,Degree
24,37,12,4,6,3,Female,Degree
21,26,15,5,7,9,Male,Degree
30,12,10,3,8,8,Male,High school
23,33,10,5,5,7,Male,High school
26,8,11,5,2,8,Male,Degree
40,31,8,5,5,9,Female,High school
17,30,11,5,9,4,Male,Degree
19,21,12,5,3,8,Female,Degree
25,24,13,6,10,7,Male,High school
23,23,13,5,7,5,Female,Degree
26,36,12,5,4,3,Female,High school
28,33,11,5,4,4,Female,Degree
28,30,6,5,10,5,Female,Degree
33,36,11,5,6,5,Male,Degree
25,22,10,6,6,8,Male,Pre-U
20,40,10,5,7,6,Female,Degree
25,34,11,7,9,6,Male,Degree
27,34,5,4,9,7,Male,Degree
21,31,11,5,7,7,Male,Degree
20,31,9,5,6,6,Male,Degree
20,37,10,6,7,4,Female,Degree
26,36,10,6,6,7,Male,High school
27,45,6,5,6,9,Male,Degree
29,34,7,6,3,8,Male,Degree
25,36,11,5,5,4,Male,High school
26,22,12,6,6,8,Male,Degree
22,18,5,6,6,8,Male,Degree
24,22,9,8,4,7,Female,Pre-U
25,15,15,6,7,8,Female,Degree
31,25,12,5,10,8,Male,Degree
27,23,11,6,1,7,Male,Degree
31,30,14,4,9,7,Female,High school
22,22,7,7,4,8,Male,Degree
30,5,16,4,4,8,Male,Degree
25,28,12,5,9,6,Female,Degree
17,27,12,6,6,7,Female,Degree
24,41,4,7,6,5,Female,Degree
21,24,9,5,9,6,Female,Degree
17,45,9,6,6,6,Female,Degree
18,42,11,5,3,7,Female,Degree
25,21,8,5,7,5,Male,High school
24,31,10,7,5,3,Male,High school
27,20,11,6,6,10,Female,Degree
18,30,6,5,8,4,Female,Degree
19,7,14,5,6,6,Male,Degree
23,32,4,4,4,6,Male,Degree
21,50,12,7,7,4,Female,Degree
27,39,8,7,10,9,Female,High school
28,26,6,4,7,7,Female,Degree
20,23,4,5,7,6,Male,Degree
22,42,9,4,5,5,Male,Degree
35,22,5,6,6,6,Male,Degree
28,26,8,5,8,3,Male,Degree
21,30,8,4,6,6,Female,Postgraduates
25,45,10,6,5,8,Female,Degree
26,20,16,8,6,8,Female,Degree
28,27,7,5,7,8,Male,Pre-U
27,25,3,6,6,5,Female,Degree
17,32,9,4,4,10,Female,Degree
25,36,12,5,4,9,Female,Degree
28,37,8,7,6,10,Male,Degree
26,21,3,7,8,8,Male,Degree
21,26,7,6,8,5,Female,Degree
22,30,11,7,7,10,Male,Postgraduates
28,17,11,6,7,5,Female,Degree
29,32,7,6,2,8,Female,Pre-U
17,25,8,4,9,6,Female,Degree
25,35,11,5,7,5,Female,Pre-U
27,34,9,5,7,5,Male,Degree
25,39,9,5,6,9,Male,Degree
20,16,14,6,8,8,Male,Pre-U
30,14,10,5,7,3,Male,High school
19,27,9,6,8,9,Male,Degree
24,20,8,5,9,8,Female,Degree
21,16,16,6,10,3,Female,High school
24,34,5,5,7,6,Female,Degree
25,26,8,8,6,5,Female,Pre-U
24,6,12,2,7,9,Male,High school
21,36,7,5,6,3,Female,Degree
19,27,10,8,8,9,Female,Degree
22,30,9,6,10,4,Female,Pre-U
23,30,7,5,8,8,Female,High school
22,19,8,6,4,7,Male,Degree
27,18,12,5,5,7,Male,Postgraduates
31,35,8,7,9,8,Male,High school
22,47,9,5,10,3,Female,Degree
27,19,7,5,7,5,Male,High school
23,36,8,7,7,6,Female,Degree
17,34,11,5,6,5,Male,Degree
30,25,11,6,4,8,Male,Degree
19,29,11,6,5,8,Male,Degree
25,39,8,6,7,6,Female,Degree
21,29,9,4,5,6,Female,Degree
24,21,12,6,3,5,Female,Degree
27,38,8,5,8,4,Female,Degree
31,34,13,5,1,10,Male,High school
29,27,14,5,7,6,Female,Degree
28,42,11,5,7,9,Male,Degree
28,35,12,5,4,5,Female,Degree
29,24,9,6,6,3,Female,Degree
29,35,16,4,10,7,Female,Degree
27,28,6,6,3,8,Male,Pre-U
25,33,8,4,5,3,Female,Postgraduates
27,29,11,5,8,6,Female,Degree
27,13,11,5,3,6,Male,Degree
30,21,5,6,6,8,Female,Degree
17,30,9,7,3,4,Male,Degree
31,26,16,4,5,5,Male,Degree
32,28,10,7,5,6,Male,Degree
28,44,11,6,5,4,Female,Pre-U
25,24,9,3,9,6,Male,Degree
28,26,7,4,6,5,Male,Pre-U
26,18,5,6,6,6,Male,Degree
21,20,9,6,6,7,Male,Degree
24,32,10,5,6,7,Female,High school
24,39,8,4,7,4,Female,Degree
33,28,11,5,5,10,Female,Degree
23,37,16,7,8,9,Female,Degree
20,40,12,6,10,5,Female,Degree
21,42,11,5,8,4,Male,Degree
20,26,8,6,6,3,Male,Degree
24,46,9,5,5,5,Female,Pre-U
27,29,15,7,2,7,Male,Degree
23,24,14,5,7,7,Male,Degree
28,16,11,5,7,5,Male,Degree
18,23,8,6,5,4,Female,Degree
19,43,8,6,10,7,Male,Degree
22,31,11,4,4,7,Female,Degree
24,25,10,3,3,3,Male,Degree
26,32,5,5,4,7,Female,Degree
24,17,9,5,8,7,Female,High school
30,35,7,6,6,7,Female,Degree
22,24,13,5,8,5,Male,Degree
26,44,10,6,8,8,Female,Degree
22,17,14,5,6,8,Male,High school
36,43,11,6,6,3,Female,Degree
24,42,7,5,6,5,Female,High school
36,16,9,5,7,8,Female,Degree
31,29,10,7,10,8,Female,Degree
31,44,7,7,8,3,Male,Degree
22,21,9,2,5,6,Female,Degree
18,26,8,4,10,7,Male,Degree
29,41,10,4,7,10,Female,Degree
